special_offer_id,name,amount,free_tickets_count
801,dziewczyna,6.00,0
9521,obecnie,6.00,0
8422,klimat,6.00,0
8355,pierś,6.00,0
3022,budowla,6.00,0
790,przechodzić,6.00,0
7077,komórka,5.00,0
9616,rosnąć,5.00,0
7472,miejski,5.00,0
3945,most,5.00,0
3372,burza,5.00,0
3707,zajmować się,5.00,0
5602,lek,5.00,0
6220,sygnał,5.00,0
9943,poeta,5.00,0
707,lot,5.00,0
4354,kuchnia,5.00,0
6837,przyczyna,5.00,0
1067,wejście,5.00,0
9912,po prostu,5.00,0
3859,zbierać,5.00,0
7860,więzienie,5.00,0
7072,nad,5.00,0
1709,przeszłość,5.00,0
938,włos,5.00,0
2707,20,5.00,0
9675,położony,5.00,0
6705,kąt,5.00,0
4524,sądzić,5.00,0
4575,związek,5.00,0
188,dopływ,5.00,0
3262,rodzaj,5.00,0
879,on,5.00,0
9160,istnienie,5.00,0
7636,jedynie,5.00,0
4905,osiągnąć,5.00,0
5856,okres,5.00,0
915,dno,5.00,0
350,papier,5.00,0
6108,rysunek,5.00,0
7381,samiec,5.00,0
6524,grać,5.00,0
2619,wyścig,5.00,0
6046,robić,5.00,0
4146,byk,5.00,0
2937,poważny,5.00,0
7922,kino,5.00,0
253,ktoś,5.00,0
1184,broda,5.00,0
3033,–,5.00,0
5762,stanowić,5.00,0
72,odważny,5.00,0
9387,bank,5.00,0
9339,trzydziesty,5.00,0
4877,twarz,5.00,0
8329,grupa,5.00,0
7355,działać,5.00,0
823,pytać,5.00,0
6257,założyć,5.00,0
767,wyjść,5.00,0
406,lek,5.00,0
2651,kolejny,5.00,0
1143,brat,5.00,0
4697,dziewięć,5.00,0
4696,zespół,5.00,0
9984,one,5.00,0
9667,sąsiad,5.00,0
1156,marzec,5.00,0
8522,japoński,5.00,0
6341,zając,5.00,0
6545,całkiem,5.00,0
8060,tytuł,5.00,0
3769,współczesny,5.00,0
1235,iść,5.00,0
5253,drzwi,5.00,0
9454,brać,5.00,0
6021,gdyby,5.00,0
8271,w postaci,5.00,0
8604,stowarzyszenie,5.00,0
1078,ludowy,5.00,0
1345,telewizyjny,5.00,0
233,wrogość,5.00,0
3932,telefon,5.00,0
4846,one,5.00,0
7468,słaby,5.00,0
9673,letni,5.00,0
4709,nadawać,5.00,0
5037,liść,5.00,0
156,pragnienie,5.00,0
5181,wino,5.00,0
9102,miesiąc,5.00,0
3028,ojciec,5.00,0
3635,metal,5.00,0
531,więc,5.00,0
2145,trzymać,5.00,0
1366,klasa,5.00,0
1542,gotowy,5.00,0
4240,polski,5.00,0
991,medycyna,5.00,0
7565,graniczyć,5.00,0
161,idea,5.00,0
9260,strefa,5.00,0
8338,wy,5.00,0
7598,grudzień,5.00,0
9967,łyżka,5.00,0
8485,wywodzić się,5.00,0
717,zachodni,5.00,0
4238,palić,5.00,0
6189,wykonywanie,5.00,0
2034,dziecko,5.00,0
9588,człowiek,5.00,0
3447,umysł,5.00,0
8933,wojna,5.00,0
1567,przedstawiać,5.00,0
9041,daleki,5.00,0
97,duński,5.00,0
7544,samolot,5.00,0
6268,choroba,5.00,0
1785,90,5.00,0
2819,zbiór,5.00,0
6653,różowy,5.00,0
6109,można,5.00,0
2438,pracować,5.00,0
5391,potrawa,5.00,0
9709,gleba,5.00,0
7316,literacki,5.00,0
1746,korzyść,5.00,0
5215,grzyb,5.00,0
5316,żółty,5.00,0
95,4,5.00,0
4896,poruszać,5.00,0
2918,lubić,5.00,0
5704,wisieć,5.00,0
6521,gatunek,5.00,0
3357,łatwy,5.00,0
1966,sala,5.00,0
2988,wszystek,5.00,0
654,popularny,5.00,0
8808,uczucie,5.00,0
4092,intensywny,5.00,0
2292,czwartek,5.00,0
5713,społeczny,5.00,0
857,chyba,5.00,0
6237,nawet,5.00,0
9887,staw,5.00,0
1411,specjalista,5.00,0
7881,miara,5.00,0
2840,wobec,5.00,0
2872,zachód,5.00,0
464,mrówka,5.00,0
8700,dokładnie,5.00,0
9826,charakterystyczny,5.00,0
246,wyrób,5.00,0
7997,mięsień,5.00,0
7655,system,5.00,0
9144,dzielić,5.00,0
5229,koza,5.00,0
5040,kult,5.00,0
6045,oczywiście,5.00,0
6834,znajdować się,5.00,0
7723,szkoła,5.00,0
2198,szczególnie,5.00,0
8876,więc,5.00,0
4528,czyli,5.00,0
2232,podać,5.00,0
313,sport,5.00,0
7297,tytuł,5.00,0
7050,straszny,5.00,0
3500,autobus,5.00,0
3055,deska,5.00,0
6927,większość,5.00,0
4416,że,5.00,0
6727,przechodzić,5.00,0
3409,zupa,5.00,0
8299,poważny,5.00,0
6300,bohater,5.00,0
2807,kwestia,5.00,0
9117,otworzyć,5.00,0
1900,wszystko,5.00,0
5050,zgromadzenie,5.00,0
9573,ze,5.00,0
4667,wyścig,5.00,0
8194,kolej,5.00,0
7547,przyjąć,5.00,0
157,obok,5.00,0
9873,dzieło,5.00,0
3505,nigdy,5.00,0
5665,Unia Europejska,5.00,0
3117,słońce,5.00,0
9320,mąż,5.00,0
4394,budowla,5.00,0
5232,zająć,5.00,0
3258,wyjść,5.00,0
9419,lek,5.00,0
6425,wprowadzać,5.00,0
4099,krowa,5.00,0
4497,grać,5.00,0
2576,każdy,5.00,0
4574,wybór,5.00,0
5811,każdy,5.00,0
3275,film,5.00,0
8488,stowarzyszenie,5.00,0
8478,norma,5.00,0
5538,Rzym,5.00,0
794,przyszłość,5.00,0
8185,zachowanie,5.00,0
3922,gmina,5.00,0
7414,przy,5.00,0
4923,wymagać,5.00,0
2473,północ,5.00,0
695,powszechny,5.00,0
3441,obóz,5.00,0
4420,ciągnąć,5.00,0
6481,uchodzić,5.00,0
3211,wywoływać,5.00,0
7710,piwo,5.00,0
1595,nad,5.00,0
9283,zamiar,5.00,0
1557,ciasto,5.00,0
2074,!,5.00,0
1869,zasada,5.00,0
8509,martwy,5.00,0
2182,państwowy,5.00,0
9650,przyjemność,5.00,0
9093,Boże Narodzenie,5.00,0
4348,substancja,5.00,0
2299,prosty,5.00,0
5460,psychiczny,5.00,0
1757,jezioro,5.00,0
5335,siła,5.00,0
439,jaki,5.00,0
7609,hiszpański,5.00,0
2207,górski,5.00,0
2142,wpaść,5.00,0
6456,abugida,5.00,0
8735,wrogość,5.00,0
4538,centralny,5.00,0
5859,igła,5.00,0
3554,podnieść,5.00,0
1293,podatek,5.00,0
6353,koncert,5.00,0
3403,potrzebny,5.00,0
8426,utrzymywać,5.00,0
4817,100,5.00,0
62,poznać,5.00,0
8546,most,5.00,0
7391,pożar,5.00,0
7992,pożar,5.00,0
3596,znajdować,5.00,0
7778,lub,5.00,0
1667,wydawać się,5.00,0
2683,Hiszpania,5.00,0
413,kierunek,5.00,0
9050,projekt,5.00,0
9756,przeprowadzać,5.00,0
6753,z,5.00,0
6584,nadzieja,5.00,0
9584,rachunek,5.00,0
2571,90,5.00,0
2941,muzyczny,5.00,0
730,pióro,5.00,0
4272,ostry,5.00,0
9807,zakończyć,5.00,0
5926,tarcza,5.00,0
6670,tłuszcz,5.00,0
7485,rezultat,5.00,0
6620,np.,5.00,0
4942,albo,5.00,0
4053,ciąża,5.00,0
5271,wielkość,5.00,0
4131,list,5.00,0
5197,sen,5.00,0
9725,znajdować,5.00,0
7906,krowa,5.00,0
8974,źródło,5.00,0
7690,jednocześnie,5.00,0
1804,zapis,5.00,0
9753,klucz,5.00,0
2320,pytać,5.00,0
1905,pora,5.00,0
4886,srebrny,5.00,0
1047,kawa,5.00,0
2201,zająć,5.00,0
5479,kamień,5.00,0
7858,chronić,5.00,0
6184,punkt,5.00,0
7335,potrzebny,5.00,0
1302,znaczny,5.00,0
89,zwycięstwo,5.00,0
7760,ziemia,5.00,0
4480,literatura,5.00,0
3834,w czasie,5.00,0
6884,szybko,5.00,0
7551,usługa,5.00,0
1650,trzydziesty,5.00,0
3260,dostęp,5.00,0
8863,szlachetny,5.00,0
4079,całość,5.00,0
3816,usta,5.00,0
2470,przyprawa,5.00,0
8603,diabeł,5.00,0
8842,myśl,5.00,0
5298,okoliczność,5.00,0
4179,wieczór,5.00,0
5405,nie ma,5.00,0
5795,farba,5.00,0
9078,wąski,5.00,0
3893,inny,5.00,0
7950,mówić,5.00,0
7556,sos,5.00,0
213,według,5.00,0
4714,hasło,5.00,0
7650,świeży,5.00,0
9976,siedziba,5.00,0
267,kalendarz,5.00,0
2693,produkować,5.00,0
1974,pomarańcza,5.00,0
9356,połowa,5.00,0
970,zachowywać się,5.00,0
8982,pustynia,5.00,0
3785,wejść,5.00,0
551,bogini,5.00,0
1601,stać się,5.00,0
4871,ani,5.00,0
4732,krowa,5.00,0
1819,mgła,5.00,0
9726,wydawać,5.00,0
7645,wybierać,5.00,0
1575,może,5.00,0
30,Rumunia,5.00,0
9180,napój,5.00,0
7569,istnienie,5.00,0
374,pełny,5.00,0
2156,długość,5.00,0
702,chłop,5.00,0
6920,osiem,5.00,0
183,rozmawiać,5.00,0
2380,rysunek,5.00,0
9891,siebie,5.00,0
7337,gdy,5.00,0
3858,owad,5.00,0
2967,rzadki,5.00,0
2597,pozostawać,5.00,0
3587,pokarm,5.00,0
2676,towar,5.00,0
1678,czy,5.00,0
8680,zbudować,5.00,0
5330,wyrób,5.00,0
7584,waluta,5.00,0
9799,przyjechać,5.00,0
4624,centrum,5.00,0
7179,głos,5.00,0
9885,babka,5.00,0
3492,pieśń,5.00,0
8904,działanie,5.00,0
566,rządzić,5.00,0
9605,uderzenie,5.00,0
7056,włosy,5.00,0
9438,mleko,5.00,0
4059,hasło,5.00,0
3638,śmiech,5.00,0
165,moralny,5.00,0
5865,1,5.00,0
2096,świeży,5.00,0
7937,obywatel,5.00,0
9270,fala,5.00,0
484,pozostawać,5.00,0
8917,teoria,5.00,0
769,niebezpieczny,5.00,0
4632,30,5.00,0
4606,grupa,5.00,0
1224,informacja,5.00,0
7532,wnętrze,5.00,0
7591,ostry,5.00,0
5109,ssak,5.00,0
601,wśród,5.00,0
8221,model,5.00,0
6397,to,5.00,0
5984,sportowy,5.00,0
9083,rzucać,5.00,0
5806,dokument,5.00,0
647,rodzaj,5.00,0
4220,zewnętrzny,5.00,0
6008,poprzez,5.00,0
1265,sylaba,5.00,0
4991,odważny,5.00,0
4686,polityka,5.00,0
1048,problem,5.00,0
2543,państwowy,5.00,0
1042,żaden,5.00,0
3184,chleb,5.00,0
3057,dopływ,5.00,0
6258,dzisiejszy,5.00,0
391,widoczny,5.00,0
6758,wokół,5.00,0
8908,tor,5.00,0
2533,pogoda,5.00,0
963,rano,5.00,0
3749,telewizja,5.00,0
3960,zwłaszcza,5.00,0
2313,dusza,5.00,0
7200,wisieć,5.00,0
5458,ze,5.00,0
2224,majuskuła,5.00,0
79,plama,5.00,0
426,uciec,5.00,0
6683,Słońce,5.00,0
971,stanowić,5.00,0
7821,konflikt,5.00,0
189,dziać się,5.00,0
4752,zamknąć,5.00,0
9570,pojawić się,5.00,0
4822,bitwa,5.00,0
6301,obóz,5.00,0
5764,żart,5.00,0
9819,gleba,5.00,0
828,technika,5.00,0
8761,czerwony,5.00,0
1031,mięso,5.00,0
842,godzina,5.00,0
3553,rada,5.00,0
9963,krótki,5.00,0
1659,podawać,5.00,0
5409,także,5.00,0
1124,one,5.00,0
3962,rozwiązanie,5.00,0
6530,zakres,5.00,0
8125,wczesny,5.00,0
7026,reakcja,5.00,0
8465,wywołać,5.00,0
594,relacja,5.00,0
3438,lato,5.00,0
4155,umowa,5.00,0
2475,gorący,5.00,0
4895,czarny,5.00,0
9388,sytuacja,5.00,0
8288,skóra,5.00,0
7865,ludzie,5.00,0
10,danie,5.00,0
2358,jakość,5.00,0
4703,akt,5.00,0
8427,przybyć,5.00,0
28,czasem,5.00,0
1399,istotny,5.00,0
4356,Kościół,5.00,0
4562,wieczorem,5.00,0
20,stowarzyszenie,5.00,0
6476,ojciec,5.00,0
2737,dach,5.00,0
1341,oglądać,5.00,0
444,uciec,5.00,0
7920,rzadki,5.00,0
8650,upadek,5.00,0
2482,reguła,5.00,0
1957,taniec,5.00,0
1634,przypominać,5.00,0
4526,sądowy,5.00,0
8249,kawa,5.00,0
5204,czterdzieści,5.00,0
3319,pomiędzy,5.00,0
2630,opłata,5.00,0
9541,zarówno,5.00,0
9749,bieda,5.00,0
7033,osobisty,5.00,0
6780,wyrób,5.00,0
1723,wartość,5.00,0
5395,sztuczny,5.00,0
2817,przeciwnik,5.00,0
3905,chłop,5.00,0
517,owoc,5.00,0
3130,proces,5.00,0
4591,przez,5.00,0
2635,silnik,5.00,0
5112,gęś,5.00,0
8840,statek,5.00,0
1394,doskonały,5.00,0
9871,norma,5.00,0
7044,teraz,5.00,0
7350,wynosić,5.00,0
5222,księżyc,5.00,0
7257,wina,5.00,0
3560,narodowy,5.00,0
3799,metoda,5.00,0
1534,między,5.00,0
2632,moneta,5.00,0
5171,wkrótce,5.00,0
8511,autobus,5.00,0
5937,jesień,5.00,0
5894,dla,5.00,0
5531,wysoko,5.00,0
9803,umowa,5.00,0
9895,nazywać,5.00,0
9689,szczególny,5.00,0
1319,liczba,5.00,0
6208,słoneczny,5.00,0
1379,anioł,5.00,0
7022,bank,5.00,0
3358,materiał,5.00,0
7614,studia,5.00,0
3450,wzgórze,5.00,0
7762,mysz,5.00,0
4021,metoda,5.00,0
2077,kolor,5.00,0
8533,widoczny,5.00,0
1021,policja,5.00,0
4013,minuskuła,5.00,0
6711,straszny,5.00,0
2334,osiągnąć,5.00,0
3838,strumień,5.00,0
6967,spokojny,5.00,0
8827,natychmiast,5.00,0
1840,1000,5.00,0
5068,poeta,5.00,0
835,płynąć,5.00,0
6919,gatunek,5.00,0
2310,ze,5.00,0
3884,okres,5.00,0
4827,praca,5.00,0
8062,ziemniak,5.00,0
7782,dlaczego,5.00,0
4585,wychodzić,5.00,0
3491,łatwo,5.00,0
5749,metal,5.00,0
5120,spotkać,5.00,0
6333,do,5.00,0
2500,układ okresowy,5.00,0
3039,lekki,5.00,0
4802,literacki,5.00,0
3734,taki,5.00,0
8380,oś,5.00,0
5089,prawda,5.00,0
738,gorączka,5.00,0
3880,dziura,5.00,0
6595,zmęczony,5.00,0
5340,stanowisko,5.00,0
6777,ząb,5.00,0
5691,6,5.00,0
3756,rozumieć,5.00,0
9074,liczba,5.00,0
5818,30,5.00,0
6453,pokonać,5.00,0
1424,środa,5.00,0
1051,zachód,5.00,0
1679,pióro,5.00,0
5755,światło,5.00,0
1142,budynek,5.00,0
4475,Japonia,5.00,0
7299,Morze Śródziemne,5.00,0
3020,zamiast,5.00,0
791,połączyć,5.00,0
1830,oś,5.00,0
7277,prawie,5.00,0
4792,siostra,5.00,0
640,padać,5.00,0
6358,krótki,5.00,0
5838,podstawowy,5.00,0
3370,przyjemny,5.00,0
8973,zwolennik,5.00,0
4758,kolej,5.00,0
1270,związać,5.00,0
3943,ciężki,5.00,0
2806,świątynia,5.00,0
7206,opuścić,5.00,0
9335,wysoko,5.00,0
2553,podróżować,5.00,0
1059,artykuł,5.00,0
4265,matematyka,5.00,0
4412,dział,5.00,0
1694,gospodarka,5.00,0
8018,bądź,5.00,0
779,dźwięk,5.00,0
9069,rozmawiać,5.00,0
985,seksualny,5.00,0
4600,niedziela,5.00,0
8191,sklep,5.00,0
7216,przeszłość,5.00,0
6816,istotny,5.00,0
7923,słodki,5.00,0
7840,pić,5.00,0
2453,dokument,5.00,0
2158,finansowy,5.00,0
5228,pojedynczy,5.00,0
8748,wstyd,5.00,0
7367,nie,5.00,0
9153,futro,5.00,0
8992,zawodowy,5.00,0
1572,wąż,5.00,0
1653,miesiąc,5.00,0
8693,kontrola,5.00,0
1092,nauczycielka,5.00,0
4706,wzdłuż,5.00,0
2757,trudność,5.00,0
3489,papież,5.00,0
3321,piąty,5.00,0
1049,wojskowy,5.00,0
9602,poważny,5.00,0
7949,nadawać,5.00,0
9817,Litwa,5.00,0
176,przestrzeń,5.00,0
2220,deszcz,5.00,0
2803,zdobyć,5.00,0
1845,raz,5.00,0
7902,czapka,5.00,0
5304,elektryczny,5.00,0
7168,bo,5.00,0
5976,napój,5.00,0
7630,słowacki,5.00,0
2450,nie ma,5.00,0
8065,dokonać,5.00,0
9092,chrześcijaństwo,5.00,0
1594,wieczorem,5.00,0
7728,but,5.00,0
6717,proces,5.00,0
108,jajko,5.00,0
897,związek,5.00,0
3228,jednak,5.00,0
8162,rasa,5.00,0
8781,dziadek,5.00,0
1862,Chrystus,5.00,0
5553,profesor,5.00,0
147,drzewo,5.00,0
3112,starożytny,5.00,0
3377,francuski,5.00,0
1874,go,5.00,0
6454,my,5.00,0
3788,obrót,5.00,0
6423,cukier,5.00,0
8022,spór,5.00,0
1217,rodzinny,5.00,0
407,materiał,5.00,0
7332,używać,5.00,0
6457,godność,5.00,0
528,1,5.00,0
6148,ciasto,5.00,0
5046,służyć,5.00,0
9996,natura,5.00,0
2134,życie,5.00,0
8898,gdzie,5.00,0
608,wrócić,5.00,0
3094,pojawić się,5.00,0
4149,?,5.00,0
8716,forma,5.00,0
3113,Żyd,5.00,0
9216,region,5.00,0
5657,pas,5.00,0
1743,szósty,5.00,0
6981,biedny,5.00,0
8160,szczęśliwy,5.00,0
9432,złodziej,5.00,0
2455,kupić,5.00,0
756,włoski,5.00,0
1303,mierzyć,5.00,0
3515,wnętrze,5.00,0
873,kończyć,5.00,0
2389,bieg,5.00,0
9640,dom,5.00,0
3484,przestrzeń,5.00,0
3812,Ukraina,5.00,0
9105,plan,5.00,0
5075,mięsień,5.00,0
3864,wioska,5.00,0
2638,piłka,5.00,0
9467,kosz,5.00,0
9834,dobrze,5.00,0
6297,kraina,5.00,0
8045,kłopot,5.00,0
1120,wybitny,5.00,0
4283,—,5.00,0
4778,moment,5.00,0
5515,pracownik,5.00,0
2788,ser,5.00,0
6416,m.in.,5.00,0
6713,królowa,5.00,0
6434,pani,5.00,0
8463,równy,5.00,0
6526,członek,5.00,0
6794,50,5.00,0
6733,ogół,5.00,0
7509,lampa,5.00,0
4276,ciąża,5.00,0
2375,przeciw,5.00,0
689,osiem,5.00,0
7748,wysoko,5.00,0
3627,palić,5.00,0
836,postępowanie,5.00,0
6516,wydawać się,5.00,0
7433,samochodowy,5.00,0
6447,czekać,5.00,0
7328,40,5.00,0
6193,kontakt,5.00,0
9213,płaski,5.00,0
9177,zawartość,5.00,0
2878,który,5.00,0
1099,letni,5.00,0
9872,około,5.00,0
7897,policzek,5.00,0
328,lustro,5.00,0
6379,sos,5.00,0
525,konstrukcja,5.00,0
3194,korzeń,5.00,0
1463,spokojny,5.00,0
8500,wiara,5.00,0
8178,trwały,5.00,0
8153,siedziba,5.00,0
178,złoto,5.00,0
1630,muzyka,5.00,0
210,rzucić,5.00,0
4398,słyszeć,5.00,0
9061,plama,5.00,0
1310,dolina,5.00,0
7839,pająk,5.00,0
3356,użytkownik,5.00,0
1015,promień,5.00,0
9551,stawać się,5.00,0
6384,nazwisko,5.00,0
3420,chwila,5.00,0
8847,modlitwa,5.00,0
9189,człowiek,5.00,0
902,pod,5.00,0
9928,samochodowy,5.00,0
7461,siódmy,5.00,0
9500,chęć,5.00,0
8601,zamek,5.00,0
1799,małżeństwo,5.00,0
663,umieszczać,5.00,0
6371,strach,5.00,0
252,rzeka,5.00,0
1053,usługa,5.00,0
3517,czwartek,5.00,0
2124,trwać,5.00,0
1137,mądry,5.00,0
6284,kiedy,5.00,0
4454,skutek,5.00,0
6602,muzyka,5.00,0
1495,system,5.00,0
800,muzyka,5.00,0
6890,wrócić,5.00,0
5958,pieniądze,5.00,0
4255,mgła,5.00,0
9990,głęboki,5.00,0
1894,wrażenie,5.00,0
447,liczny,5.00,0
9502,przyjaciel,5.00,0
3170,dziać się,5.00,0
4687,budować,5.00,0
7812,skóra,5.00,0
8414,kura,5.00,0
1036,obserwować,5.00,0
5057,naturalny,5.00,0
3671,lot,5.00,0
6954,także,5.00,0
870,staw,5.00,0
436,alkohol,5.00,0
9235,międzynarodowy,5.00,0
4546,pająk,5.00,0
696,szczyt,5.00,0
9648,pojawiać się,5.00,0
7705,mąka,5.00,0
3912,korona,5.00,0
8633,przyszły,5.00,0
3086,przestępstwo,5.00,0
7459,wada,5.00,0
4731,katolicki,5.00,0
763,liść,5.00,0
2785,ozdobny,5.00,0
3841,naczynie,5.00,0
2336,opinia,5.00,0
564,książka,5.00,0
6485,morze,5.00,0
5668,kurs,5.00,0
9733,zatrzymać,5.00,0
6610,dane,5.00,0
8139,zakres,5.00,0
4101,przyjechać,5.00,0
847,obecnie,5.00,0
5974,wąski,5.00,0
3898,ten sam,5.00,0
3994,wywołać,5.00,0
1024,morze,5.00,0
6444,do,5.00,0
8787,komórka,5.00,0
5899,zatrzymać,5.00,0
4693,scena,5.00,0
7045,czterdzieści,5.00,0
2826,ciało,5.00,0
3417,kaczka,5.00,0
6319,niedźwiedź,5.00,0
5867,zatrzymać,5.00,0
5548,wprowadzać,5.00,0
6953,rola,5.00,0
2399,oczywiście,5.00,0
9800,znajdować się,5.00,0
2555,ulegać,5.00,0
4872,powstać,5.00,0
7500,ogon,5.00,0
4917,kontakt,5.00,0
3630,okrągły,5.00,0
2275,równy,5.00,0
4804,blisko,5.00,0
4820,pewien,5.00,0
4410,szkoła,5.00,0
1975,dziób,5.00,0
9206,próba,5.00,0
596,chyba,5.00,0
2825,lew,5.00,0
6771,linia,5.00,0
5472,alkoholowy,5.00,0
7689,składnik,5.00,0
6507,wszelki,5.00,0
9103,spowodować,5.00,0
5312,kieszeń,5.00,0
2764,powód,5.00,0
8577,dno,5.00,0
1919,nadawać,5.00,0
7089,centralny,5.00,0
7846,orzeł,5.00,0
2276,wieża,5.00,0
8085,szczególny,5.00,0
2463,daleko,5.00,0
6035,głęboki,5.00,0
6696,ząb,5.00,0
3698,powiedzieć,5.00,0
7540,urząd,5.00,0
3828,Rumunia,5.00,0
3854,impreza,5.00,0
8674,założyć,5.00,0
6302,dźwięk,5.00,0
1372,poruszać,5.00,0
1122,mój,5.00,0
4603,pokryć,5.00,0
4407,mąż,5.00,0
8954,zdobyć,5.00,0
2631,umrzeć,5.00,0
6097,lód,5.00,0
4741,trzydzieści,5.00,0
698,procent,5.00,0
8938,narodowy,5.00,0
6048,zwykły,5.00,0
5452,zacząć,5.00,0
7436,pełny,5.00,0
8598,napisać,5.00,0
8689,klub,5.00,0
6038,dość,5.00,0
9219,przynosić,5.00,0
6740,smak,5.00,0
9243,wybitny,5.00,0
4443,ozdoba,5.00,0
6511,dolny,5.00,0
2672,wtorek,5.00,0
9579,następować,5.00,0
729,służyć,5.00,0
381,kontakt,5.00,0
945,szybko,5.00,0
8193,żołnierz,5.00,0
5728,zawartość,5.00,0
1087,decyzja,5.00,0
9581,zamykać,5.00,0
4160,urządzenie,5.00,0
2665,postawa,5.00,0
3595,temat,5.00,0
542,dół,5.00,0
395,niech,5.00,0
2001,sto,5.00,0
7311,głupiec,5.00,0
530,niebieski,5.00,0
1290,zajęcie,5.00,0
6003,kosz,5.00,0
7415,spotkać,5.00,0
3394,państwowy,5.00,0
914,te,5.00,0
5223,nadzieja,5.00,0
7184,karta,5.00,0
6011,chyba,5.00,0
3142,tam,5.00,0
3947,poważny,5.00,0
9263,tłumaczyć,5.00,0
4481,czynność,5.00,0
6838,100,5.00,0
5293,układ okresowy,5.00,0
9659,powszechny,5.00,0
3466,jakość,5.00,0
981,ślad,5.00,0
4052,potrawa,5.00,0
9627,metal,5.00,0
8155,no,5.00,0
1997,amerykański,5.00,0
8040,osoba,5.00,0
7146,w ciągu,5.00,0
687,gorący,5.00,0
9946,należy,5.00,0
4385,pod,5.00,0
1346,zdobyć,5.00,0
5622,położyć,5.00,0
2136,dzielić,5.00,0
1002,należy,5.00,0
2373,medycyna,5.00,0
5563,woda,5.00,0
1227,oddać,5.00,0
1402,pogląd,5.00,0
1338,długo,5.00,0
6759,gwałtowny,5.00,0
8473,prawny,5.00,0
2753,wojsko,5.00,0
1359,wykonanie,5.00,0
19,głos,5.00,0
4609,chory,5.00,0
1313,czynnik,5.00,0
7025,komputer,5.00,0
3307,kuchnia,5.00,0
4269,korzystać,5.00,0
7915,dany,5.00,0
2783,narodowość,5.00,0
4564,wczoraj,5.00,0
7667,klucz,5.00,0
8297,wszystkie,5.00,0
7529,los,5.00,0
1611,poeta,5.00,0
6289,dzisiaj,5.00,0
3320,uderzać,5.00,0
9586,posiłek,5.00,0
8789,wygląd,5.00,0
6893,skała,5.00,0
6390,zazwyczaj,5.00,0
3636,posiłek,5.00,0
3661,rzucić,5.00,0
6280,rok,5.00,0
2820,pozostawać,5.00,0
5128,jaki,5.00,0
3197,tu,5.00,0
2270,kanał,5.00,0
8028,w ciągu,5.00,0
3549,klub,5.00,0
1598,czasownik,5.00,0
6349,hotel,5.00,0
4264,wolność,5.00,0
4237,taki,5.00,0
4957,należy,5.00,0
3487,tablica,5.00,0
437,patrzeć,5.00,0
2231,wybierać,5.00,0
820,uważać,5.00,0
1547,kłaść,5.00,0
524,smutny,5.00,0
3311,doprowadzić,5.00,0
704,lot,5.00,0
6464,działać,5.00,0
3431,pacjent,5.00,0
8686,mówić,5.00,0
6347,wojna,5.00,0
9433,itp.,5.00,0
9351,dziecko,5.00,0
3368,narzędzie,5.00,0
3123,plecy,5.00,0
7236,sprzedaż,5.00,0
363,okręt,5.00,0
5511,jeżeli,5.00,0
6684,działanie,5.00,0
205,fragment,5.00,0
4317,wniosek,5.00,0
5107,wolny,5.00,0
171,koncert,5.00,0
4467,cisza,5.00,0
347,budowa,5.00,0
2079,inny,5.00,0
2094,doświadczenie,5.00,0
2625,policzek,5.00,0
1185,wiedza,5.00,0
8875,równy,5.00,0
6723,wina,5.00,0
8386,zamykać,5.00,0
6178,wyłącznie,5.00,0
3946,wesoły,5.00,0
2058,amharski,5.00,0
5639,mowa,5.00,0
3855,stosunek,5.00,0
5332,wywołać,5.00,0
6612,średniowieczny,5.00,0
2004,mąż,5.00,0
6083,ładny,5.00,0
6783,kino,5.00,0
9127,rodzina,5.00,0
9743,podłoga,5.00,0
7665,koza,5.00,0
5384,wielki,5.00,0
4874,szpital,5.00,0
2017,ogół,5.00,0
2226,autobus,5.00,0
6650,czyn,5.00,0
4685,pierwszy,5.00,0
4442,sąsiad,5.00,0
7542,dwudziesty,5.00,0
2088,projekt,5.00,0
4695,dym,5.00,0
9751,prosty,5.00,0
4979,wczoraj,5.00,0
4540,obserwować,5.00,0
6131,szwedzki,5.00,0
1392,forma,5.00,0
8541,zbierać,5.00,0
3390,kończyć,5.00,0
7588,sprawa,5.00,0
1291,wydawać się,5.00,0
8419,gdy,5.00,0
394,obecny,5.00,0
3060,10,5.00,0
3836,grzyb,5.00,0
8322,usuwać,5.00,0
1300,pokój,5.00,0
9843,smutny,5.00,0
7580,rozmawiać,5.00,0
570,wychodzić,5.00,0
6328,gospodarka,5.00,0
8621,Anglia,5.00,0
145,pojawiać się,5.00,0
8753,całkiem,5.00,0
2812,pas,5.00,0
9129,zdrowy,5.00,0
3937,wyglądać,5.00,0
5052,prędkość,5.00,0
314,postępowanie,5.00,0
7083,sąsiad,4.00,1
646,model,4.00,0
3475,palec,4.00,0
7310,własność,4.00,0
3745,Niemcy,4.00,0
973,zapalenie,4.00,0
9865,medycyna,4.00,0
2884,użycie,4.00,0
6149,dolny,4.00,0
3183,podać,4.00,0
3911,czwartek,4.00,0
8666,plemię,4.00,0
7330,urodzić się,4.00,0
1294,biały,4.00,0
1590,bić,4.00,0
8672,technika,4.00,0
3006,Afryka,4.00,0
5325,głupi,4.00,0
745,obchodzić,4.00,0
4867,hotel,4.00,0
4183,strumień,4.00,0
656,muzeum,4.00,0
8053,słowacki,4.00,0
8180,straszny,4.00,0
6087,odcinek,4.00,0
2078,powstanie,4.00,0
7885,budzić,4.00,0
